nb_mots,nb_liens,nb_mots_sensibles,score_html,est_reponse,domaine_expediteur,jour_semaine,label
140,2,0,0.5560182764609521,1,outlook.com,Samedi,0
148,2,0,0.9929205505339371,0,inconnu,Samedi,0
122,4,0,0.14502246727019164,0,yahoo.com,Lundi,0
164,1,0,0.09962178094965946,1,entreprise.ma,Mercredi,0
85,0,1,0.4383038804020907,0,gmail.com,Mercredi,0
114,3,0,0.5633312538407954,0,entreprise.ma,Vendredi,0
98,6,2,0.29438035887794045,0,gmail.com,Jeudi,0
64,1,1,0.3025220925138664,0,entreprise.ma,Jeudi,0
117,0,2,0.4244765018489495,0,banque.ma,Lundi,0
116,1,0,0.314145615150606,0,entreprise.ma,Dimanche,0
165,1,0,0.9153315835685167,0,entreprise.ma,Samedi,0
138,0,1,0.04195457129062896,1,outlook.com,Jeudi,0
89,1,1,0.23457015987027463,1,gmail.com,Mardi,0
175,1,0,0.8085527962274213,1,outlook.com,Mercredi,0
156,4,1,0.8339581246649568,1,yahoo.com,Jeudi,0
137,4,0,0.11155507896420114,0,gmail.com,Lundi,0
113,2,0,0.9737634500127167,0,yahoo.com,Mardi,0
91,0,1,0.6933548498991089,0,outlook.com,Samedi,0
108,1,1,0.2725930559835956,0,gmail.com,Samedi,0
152,1,2,0.4560378648144545,0,outlook.com,Vendredi,0
176,2,0,0.29713861956796717,0,outlook.com,Vendredi,0
166,0,0,0.15002224985441937,1,gmail.com,Mardi,0
105,5,1,0.29117806474891517,0,yahoo.com,Lundi,0
86,2,0,0.5800919374896184,0,inconnu,Dimanche,0
124,2,0,0.8259696948354687,0,banque.ma,Vendredi,0
66,1,1,0.3635290748895772,0,yahoo.com,Mercredi,0
129,1,0,0.3479015405478417,1,gmail.com,Samedi,0
115,0,0,0.46800070108132263,0,gmail.com,Samedi,0
106,3,0,0.6445555999643463,0,gmail.com,Mercredi,0
72,4,0,0.7516162624323093,1,gmail.com,Samedi,0
135,2,0,0.32679950479947384,0,inconnu,Samedi,0
104,1,2,0.586352467825139,0,inconnu,Samedi,0
84,3,0,0.38936084128088244,0,entreprise.ma,Lundi,0
33,1,1,0.7163998503633859,1,yahoo.com,Lundi,0
119,2,0,0.16467492051702082,0,gmail.com,Dimanche,0
173,1,2,0.2569248650512961,1,outlook.com,Mercredi,0
169,0,2,0.4260604198427498,1,outlook.com,Lundi,0
106,0,1,0.8894147899213677,0,yahoo.com,Mardi,0
101,3,0,0.5733257893506902,0,outlook.com,Lundi,0
134,2,0,0.9653961189814116,1,entreprise.ma,Samedi,0
90,0,1,0.10327768528108383,0,entreprise.ma,Mercredi,0
129,3,0,0.46017541365093484,1,yahoo.com,Dimanche,0
142,1,0,0.4190785300453842,0,entreprise.ma,Jeudi,0
156,1,0,0.6002061764059684,0,gmail.com,Dimanche,0
116,1,2,0.8119646087075783,0,outlook.com,Lundi,0
113,1,2,0.8414480255830602,0,gmail.com,Vendredi,0
93,2,1,0.6701946087055083,0,gmail.com,Mardi,0
95,0,0,0.6415363642455536,1,gmail.com,Dimanche,0
113,0,0,0.9490295420448075,0,gmail.com,Mardi,0
131,1,1,0.38368740163842463,1,inconnu,Mardi,0
147,1,1,0.8327833141884883,0,yahoo.com,Vendredi,0
95,1,0,0.9215037270922941,0,inconnu,Vendredi,1
164,1,0,0.4915392442651969,1,gmail.com,Mardi,0
111,3,0,0.7291025786033003,1,gmail.com,Mardi,0
119,2,0,0.3770198566709061,1,outlook.com,Mardi,0
97,2,1,0.15887901419540407,1,gmail.com,Lundi,0
47,0,1,0.5865038814724253,0,outlook.com,Samedi,0
146,0,1,0.1964716508495319,1,yahoo.com,Vendredi,0
142,2,2,0.45759913080386905,0,entreprise.ma,Mercredi,0
111,0,0,0.8728793133283332,0,yahoo.com,Dimanche,0
122,2,2,0.08601818756368051,0,outlook.com,Samedi,0
135,3,0,0.030428535664649647,1,gmail.com,Lundi,0
73,3,0,0.6064778473818876,0,entreprise.ma,Mercredi,0
104,1,1,0.33106132659489507,0,outlook.com,Lundi,0
143,2,0,0.41793770692591525,0,yahoo.com,Lundi,0
82,1,1,0.40571058865833154,0,gmail.com,Mercredi,0
128,3,0,0.08662022900956357,1,outlook.com,Mardi,0
79,2,0,0.0035664326795945556,0,inconnu,Samedi,0
133,1,0,0.8984232428642643,0,gmail.com,Mercredi,0
118,2,0,0.21779856090374639,0,entreprise.ma,Jeudi,0
71,0,0,0.4260789918642883,0,yahoo.com,Vendredi,0
154,1,0,0.9719257966710786,0,yahoo.com,Jeudi,0
97,0,1,0.8267625819836523,0,inconnu,Samedi,0
95,0,0,0.10793085526270219,0,outlook.com,Lundi,0
126,2,0,0.5085190316125857,0,entreprise.ma,Mercredi,0
154,3,1,0.730079026495016,1,yahoo.com,Mardi,0
89,2,0,0.6983927849992124,1,gmail.com,Samedi,0
121,2,1,0.7608418524044702,0,outlook.com,Mardi,0
132,0,0,0.4574546548880353,0,inconnu,Dimanche,0
140,1,1,0.17592292933028209,1,entreprise.ma,Dimanche,0
125,0,1,0.46487244391937266,0,gmail.com,Jeudi,0
108,1,1,0.647887249173292,0,gmail.com,Dimanche,0
95,3,1,0.608592086605168,0,yahoo.com,Jeudi,0
122,1,0,0.07052205378860743,1,outlook.com,Lundi,0
87,0,1,0.06495243408219176,0,gmail.com,Vendredi,0
32,1,0,0.9652578311552119,0,gmail.com,Lundi,0
133,0,0,0.15180545503977105,0,entreprise.ma,Samedi,0
147,0,1,0.29446246401172194,0,entreprise.ma,Mardi,0
49,1,3,0.7676344821561655,0,entreprise.ma,Samedi,0
89,0,1,0.4096770758231749,0,inconnu,Dimanche,0
138,2,2,0.1814648532600327,1,gmail.com,Mercredi,0
181,0,1,0.4672323823097815,0,banque.ma,Jeudi,0
120,4,0,0.5689499707633658,0,outlook.com,Mardi,0
98,1,0,0.45276660927807566,0,inconnu,Dimanche,0
114,3,4,0.918946075472109,0,gmail.com,Lundi,0
161,0,1,0.2846992950995043,1,gmail.com,Vendredi,0
100,3,1,0.6613321606996709,0,entreprise.ma,Mercredi,0
96,1,0,0.11229472140989771,0,inconnu,Vendredi,0
105,2,0,0.39228545766402656,0,entreprise.ma,Lundi,0
91,3,0,0.7409932515849736,0,entreprise.ma,Lundi,0
123,2,1,0.22481694058946544,1,yahoo.com,Mardi,0
168,0,0,0.5897710456544126,0,entreprise.ma,Dimanche,0
129,1,1,0.15343702920906033,0,entreprise.ma,Mercredi,0
112,2,0,0.10270169136137108,0,entreprise.ma,Samedi,0
111,2,1,0.5232327489250427,1,outlook.com,Lundi,0
73,1,1,0.6750109960860287,0,gmail.com,Mardi,0
146,0,0,0.11336706623448345,0,outlook.com,Lundi,0
117,2,1,0.917776252372915,0,yahoo.com,Mardi,0
114,3,2,0.22577226269746686,1,inconnu,Vendredi,0
215,5,0,0.11997530815930002,0,outlook.com,Mardi,0
128,1,0,0.20269890835021054,0,outlook.com,Samedi,0
97,1,0,0.16957245653184194,0,inconnu,Vendredi,0
107,1,0,0.09067465061294899,0,gmail.com,Jeudi,0
154,1,1,0.7978392347787074,0,gmail.com,Lundi,0
123,4,0,0.495537774744111,0,outlook.com,Jeudi,0
76,1,0,0.3885194403786828,0,gmail.com,Mercredi,0
147,3,0,0.9506279269841331,0,gmail.com,Jeudi,0
99,0,1,0.3710083870647908,0,banque.ma,Dimanche,0
176,1,0,0.16697272604718938,0,outlook.com,Mardi,0
152,1,0,0.27404289192659625,0,gmail.com,Mardi,0
106,1,1,0.23896653358859643,1,gmail.com,Mercredi,0
158,1,1,0.49874127956330483,0,gmail.com,Mercredi,0
122,3,2,0.29150512395457395,0,outlook.com,Lundi,0
145,0,2,0.5160611721863618,1,gmail.com,Dimanche,0
134,3,0,0.6692934249467889,0,banque.ma,Mardi,0
94,2,1,0.7772987857132578,0,outlook.com,Dimanche,0
100,1,1,0.7101577812672308,0,gmail.com,Dimanche,0
150,3,1,0.20559071645636096,0,gmail.com,Mercredi,0
109,1,1,0.11589971924275377,0,outlook.com,Dimanche,0
107,2,1,0.5424501591012509,0,gmail.com,Samedi,0
91,1,0,0.19891179120814517,0,yahoo.com,Dimanche,0
132,0,1,0.08493372177151326,1,inconnu,Jeudi,0
181,1,0,0.5270943429794172,0,yahoo.com,Dimanche,0
87,1,0,0.32679418510779545,1,gmail.com,Mardi,0
120,0,2,0.7561490119385038,1,entreprise.ma,Dimanche,0
162,1,0,0.31419163054841803,0,gmail.com,Samedi,0
117,1,0,0.9787171370558138,1,gmail.com,Dimanche,0
133,3,0,0.7585231912607081,0,gmail.com,Mercredi,0
88,1,0,0.057693221488862134,0,inconnu,Dimanche,0
132,1,0,0.5088727403562762,1,inconnu,Lundi,0
114,1,0,0.5626205012141103,0,gmail.com,Dimanche,0
149,1,0,0.6953027106815977,0,outlook.com,Samedi,0
155,1,0,0.49779679703375823,0,gmail.com,Vendredi,0
197,3,3,0.4834435984145732,0,outlook.com,Dimanche,0
137,3,0,0.36793861167761277,0,gmail.com,Mardi,0
129,1,1,0.27146138389917374,0,gmail.com,Dimanche,0
125,2,1,0.9462002119767344,0,entreprise.ma,Mardi,0
109,2,2,0.31759666963437194,0,gmail.com,Dimanche,0
130,5,1,0.06342132458033067,0,gmail.com,Mardi,0
111,2,1,0.16728473929341225,0,entreprise.ma,Mardi,0
125,2,1,0.8572766360412897,0,entreprise.ma,Vendredi,0
159,2,0,0.5866334591233839,0,outlook.com,Vendredi,0
89,2,1,0.7787805493770656,0,inconnu,Samedi,0
154,4,1,0.8087815461396943,1,yahoo.com,Samedi,0
159,1,2,0.8232364392110733,0,gmail.com,Lundi,0
116,1,0,0.5506137077446087,0,gmail.com,Mardi,0
56,0,0,0.17712059569910488,1,gmail.com,Mercredi,0
101,6,1,0.14823275223614174,0,gmail.com,Dimanche,0
158,0,0,0.5739844203751124,0,yahoo.com,Jeudi,0
119,3,1,0.3665143536856764,0,gmail.com,Mardi,0
90,1,0,0.5580482412457674,0,yahoo.com,Samedi,0
104,1,0,0.4984778442378648,0,gmail.com,Vendredi,0
145,0,0,0.6021980796975485,1,yahoo.com,Lundi,0
136,1,1,0.03211179073656534,0,outlook.com,Mardi,0
112,1,1,0.03283668063012335,0,yahoo.com,Dimanche,0
108,1,0,0.7215951708485088,1,gmail.com,Lundi,0
108,2,1,0.19312724382271984,0,inconnu,Mercredi,0
92,3,1,0.6521984621920563,0,entreprise.ma,Mercredi,0
168,0,0,0.5465759107914545,0,yahoo.com,Mercredi,0
110,2,1,0.9817944714046234,0,outlook.com,Mercredi,0
156,2,0,0.8354058788830623,1,outlook.com,Jeudi,0
165,2,0,0.4131345213313494,0,gmail.com,Lundi,0
149,1,1,0.616412820093165,1,gmail.com,Mardi,0
107,1,1,0.11728945722547202,0,outlook.com,Jeudi,0
132,0,0,0.386386042962381,1,yahoo.com,Mardi,0
119,3,0,0.7338877410898743,0,gmail.com,Vendredi,0
92,1,2,0.6226715841286536,1,gmail.com,Dimanche,0
129,1,1,0.48447132437735785,0,gmail.com,Samedi,0
84,4,2,0.17652910405266908,1,inconnu,Jeudi,0
155,2,1,0.8031459261575447,0,gmail.com,Samedi,0
106,6,1,0.2731666044115769,0,gmail.com,Jeudi,0
126,1,0,0.8204790816619095,0,outlook.com,Samedi,0
128,1,1,0.6116090627949935,0,yahoo.com,Dimanche,0
112,2,0,0.37273142794878744,0,outlook.com,Samedi,0
137,2,0,0.0406052219599915,0,yahoo.com,Vendredi,0
105,1,0,0.23241884434437687,0,yahoo.com,Samedi,0
146,2,0,0.8890709254881639,1,entreprise.ma,Jeudi,0
79,3,1,0.8179743438957174,0,gmail.com,Samedi,0
123,2,1,0.5748533129340979,0,yahoo.com,Lundi,0
178,0,0,0.46632246396212695,0,inconnu,Dimanche,0
89,1,0,0.6471426793301092,0,gmail.com,Samedi,0
99,1,0,0.4662481278433015,1,gmail.com,Mercredi,0
135,1,1,0.6443048407191403,0,gmail.com,Dimanche,0
125,0,0,0.3074040996601579,0,gmail.com,Dimanche,0
130,1,0,0.8384972179114751,0,gmail.com,Samedi,0
134,2,1,0.7019178934652667,0,gmail.com,Mardi,0
139,1,0,0.3299756284276918,0,gmail.com,Vendredi,0
153,1,1,0.8306661148234412,0,yahoo.com,Mercredi,0
132,1,2,0.4873425308531789,0,gmail.com,Jeudi,0
112,2,0,0.17463886473746149,0,entreprise.ma,Lundi,0
140,0,1,0.07771246200352666,0,entreprise.ma,Samedi,0
176,0,2,0.6996057476372204,0,yahoo.com,Samedi,0
116,0,1,0.8651208042080106,0,inconnu,Jeudi,0
90,2,0,0.8074419885945436,1,outlook.com,Vendredi,0
153,1,1,0.6556510302221519,1,entreprise.ma,Jeudi,0
116,2,1,0.14137505560476804,1,gmail.com,Lundi,0
54,0,1,0.09404407597665354,1,entreprise.ma,Dimanche,0
145,1,1,0.34502962301172535,0,inconnu,Samedi,0
103,2,2,0.8549108903987688,0,gmail.com,Dimanche,0
117,3,5,0.9617362703066642,0,outlook.com,Jeudi,1
129,3,0,0.24136085484707126,0,entreprise.ma,Dimanche,0
125,2,0,0.76209567058172,1,gmail.com,Jeudi,0
141,0,1,0.5738692169072057,0,yahoo.com,Samedi,0
106,1,1,0.03180736707794274,0,gmail.com,Jeudi,0
135,3,0,0.5429163499329398,0,gmail.com,Samedi,0
112,2,2,0.8059404029893552,0,gmail.com,Jeudi,0
142,0,2,0.2761227833440265,0,outlook.com,Dimanche,0
138,2,0,0.8973616239704609,0,outlook.com,Lundi,0
91,4,0,0.2362604068746369,1,inconnu,Mardi,0
152,3,0,0.07647313264405431,0,yahoo.com,Mercredi,0
103,1,0,0.15993930943956403,0,gmail.com,Vendredi,0
144,3,0,0.8370028687209183,0,gmail.com,Dimanche,0
131,0,0,0.4173059190395283,0,banque.ma,Mardi,0
175,3,1,0.7969455636216577,0,yahoo.com,Lundi,0
113,1,1,0.5312330609895951,0,entreprise.ma,Vendredi,0
109,1,2,0.4805591247944314,0,gmail.com,Vendredi,1
119,4,3,0.8069131514924653,0,yahoo.com,Samedi,0
110,2,0,0.4234876117123759,0,gmail.com,Samedi,0
143,5,0,0.8020327310663683,0,gmail.com,Dimanche,0
71,3,0,0.1006621649634456,1,entreprise.ma,Jeudi,0
88,2,0,0.6363108155392565,0,yahoo.com,Mercredi,0
87,0,0,0.7025870565519847,0,gmail.com,Samedi,0
148,2,1,0.8990973961417427,1,entreprise.ma,Mercredi,0
171,2,2,0.22432391871619495,0,yahoo.com,Lundi,0
116,1,0,0.6042198800928515,0,gmail.com,Samedi,0
114,3,0,0.43325656368922305,0,inconnu,Mardi,0
122,1,2,0.38277165554402903,1,gmail.com,Jeudi,0
154,0,2,0.10671355521195747,1,entreprise.ma,Mercredi,0
92,3,1,0.13423333059494225,0,entreprise.ma,Jeudi,0
127,4,0,0.8369884614476463,0,gmail.com,Mardi,0
149,1,1,0.749753432325562,0,yahoo.com,Vendredi,0
135,1,0,0.3823411302911005,1,gmail.com,Mardi,0
125,3,0,0.8284865813896308,0,yahoo.com,Vendredi,0
150,0,2,0.08076618482357845,1,entreprise.ma,Mardi,0
38,1,0,0.6247739170331686,0,gmail.com,Jeudi,0
140,5,0,0.8681760527142883,0,gmail.com,Mardi,0
100,0,1,0.8388642310312494,0,yahoo.com,Samedi,0
65,2,2,0.37278275994185983,1,yahoo.com,Mercredi,0
135,0,0,0.7452338530569891,0,outlook.com,Mercredi,0
161,1,0,0.42746814551987755,0,entreprise.ma,Lundi,0
115,4,0,0.8401381643899494,0,outlook.com,Dimanche,0
148,4,1,0.530761950155023,0,entreprise.ma,Samedi,0
168,0,1,0.7648570491050412,1,gmail.com,Mercredi,0
159,7,1,0.07857158229167172,0,outlook.com,Mercredi,0
169,2,0,0.5900259716088628,0,yahoo.com,Vendredi,0
142,2,1,0.5502841774693387,0,inconnu,Samedi,0
122,1,2,0.6099767217351602,0,yahoo.com,Jeudi,0
71,3,0,0.6956416079155902,1,inconnu,Jeudi,0
112,0,0,0.9181089700341419,0,entreprise.ma,Vendredi,0
94,1,0,0.785682081776031,1,entreprise.ma,Mercredi,0
185,0,0,0.2196379914349047,0,yahoo.com,Mardi,0
114,1,2,0.825896269292096,0,yahoo.com,Vendredi,1
123,0,2,0.12207967761509564,0,yahoo.com,Jeudi,0
136,0,0,0.6221985856750696,1,gmail.com,Lundi,0
121,0,0,0.8827538082459432,0,inconnu,Jeudi,0
170,3,1,0.10112205421490394,0,entreprise.ma,Mardi,0
101,1,1,0.8496926533102606,1,entreprise.ma,Jeudi,0
125,2,1,0.7986207342302456,1,yahoo.com,Vendredi,0
97,1,2,0.5037754338390708,0,gmail.com,Lundi,0
80,1,2,0.3088976022954041,0,outlook.com,Jeudi,0
101,1,0,0.40543822807154384,0,yahoo.com,Vendredi,0
118,1,0,0.9686581357002118,0,banque.ma,Dimanche,0
107,1,2,0.20169755615184637,0,entreprise.ma,Vendredi,0
99,5,1,0.5796042878298953,1,gmail.com,Dimanche,0
77,0,1,0.08324074787868385,0,outlook.com,Vendredi,0
117,1,0,0.2178930641891722,0,outlook.com,Lundi,0
74,1,0,0.7633163880745206,1,outlook.com,Vendredi,0
142,2,0,0.3025990403605272,0,yahoo.com,Lundi,0
122,1,0,0.9857660705627346,0,gmail.com,Samedi,0
76,1,0,0.50081704309384,1,gmail.com,Dimanche,0
110,3,0,0.5165393253077428,1,entreprise.ma,Mardi,0
97,1,0,0.03631473933573526,0,gmail.com,Mardi,0
129,0,1,0.956526749577266,0,entreprise.ma,Mardi,0
160,1,0,0.17423344088441794,0,yahoo.com,Samedi,0
63,1,2,0.5383405988104426,0,inconnu,Vendredi,0
123,3,0,0.3956746099587316,0,inconnu,Lundi,0
115,1,2,0.41558470074460574,0,outlook.com,Samedi,0
140,2,1,0.6433001660361084,1,yahoo.com,Mardi,1
126,2,0,0.6620886770924774,1,yahoo.com,Mercredi,0
97,0,0,0.15428861485809686,1,gmail.com,Mardi,0
110,2,1,0.4995866531218922,0,gmail.com,Vendredi,0
96,0,0,0.7904774491418569,0,outlook.com,Dimanche,0
152,0,0,0.44328648355222955,1,entreprise.ma,Samedi,0
120,1,0,0.16580447082658012,1,gmail.com,Mercredi,0
177,2,0,0.3132169431566907,1,yahoo.com,Samedi,0
118,3,1,0.2123795641050702,1,outlook.com,Jeudi,0
98,2,1,0.12581746791483706,1,inconnu,Mercredi,0
74,1,0,0.37758112743535377,0,gmail.com,Jeudi,0
65,1,0,0.5409362431980751,0,gmail.com,Mercredi,0
72,2,0,0.07275152527663176,0,inconnu,Lundi,0
128,0,0,0.6038233722281834,0,gmail.com,Mercredi,0
135,2,1,0.9930244401696076,0,outlook.com,Mardi,0
72,3,0,0.9641249320200836,1,outlook.com,Dimanche,0
146,2,0,0.8291734819991589,0,yahoo.com,Jeudi,0
105,2,0,0.266341112802403,1,yahoo.com,Jeudi,0
124,0,2,0.022407596479367298,0,banque.ma,Samedi,0
168,0,0,0.833541702882851,0,gmail.com,Mardi,0
146,2,1,0.05572023197871323,1,gmail.com,Lundi,0
111,0,0,0.20562808147077039,0,yahoo.com,Mercredi,0
93,5,0,0.5444532154467844,0,yahoo.com,Lundi,0
55,0,3,0.17837803914364359,0,outlook.com,Mardi,0
98,0,0,0.8337883312986419,1,inconnu,Dimanche,0
113,2,0,0.7771596962598291,1,inconnu,Mercredi,0
90,2,0,0.7557695057372498,1,gmail.com,Mardi,0
116,0,2,0.8161276158975765,1,gmail.com,Jeudi,0
122,1,0,0.21970178026461207,1,gmail.com,Jeudi,0
113,2,0,0.7288923761497493,0,inconnu,Jeudi,0
100,2,1,0.3552815025917647,0,yahoo.com,Vendredi,0
125,2,0,0.6668447595683995,0,yahoo.com,Vendredi,0
133,1,0,0.12202172863117478,0,entreprise.ma,Jeudi,0
87,4,0,0.7055865800645149,1,yahoo.com,Dimanche,0
162,4,4,0.9721077279007796,0,gmail.com,Vendredi,0
117,0,1,0.04360036531871625,0,yahoo.com,Dimanche,0
120,1,1,0.09382890116708476,0,outlook.com,Vendredi,0
141,0,1,0.12363676733801388,0,entreprise.ma,Samedi,0
126,1,0,0.43056390494130126,0,outlook.com,Mardi,0
148,2,2,0.2907801849330537,0,gmail.com,Samedi,0
128,3,0,0.8069201535406937,1,gmail.com,Dimanche,0
101,0,2,0.47378723920096155,0,entreprise.ma,Mercredi,0
130,1,1,0.4845373426885524,1,banque.ma,Jeudi,0
85,4,0,0.7170381013253537,0,gmail.com,Samedi,0
123,2,1,0.3619689825357457,0,gmail.com,Samedi,0
119,2,0,0.3532072474204635,0,outlook.com,Vendredi,0
113,4,0,0.7569263876274804,0,yahoo.com,Mardi,0
116,1,0,0.7800417458367648,0,gmail.com,Mardi,0
63,2,0,0.014398772532819515,0,yahoo.com,Samedi,0
103,2,0,0.143790475840733,0,inconnu,Mercredi,0
122,3,0,0.21309818114847978,1,outlook.com,Dimanche,0
124,0,0,0.3516004687578763,0,yahoo.com,Mardi,0
89,1,0,0.29144808343195305,0,entreprise.ma,Lundi,0
157,1,0,0.6685200483882765,0,gmail.com,Lundi,0
94,2,1,0.8281352338029582,0,yahoo.com,Jeudi,0
149,0,0,0.19208698235602417,0,yahoo.com,Samedi,0
132,2,3,0.5629800606019484,1,yahoo.com,Mercredi,0
100,2,1,0.367816251081036,0,inconnu,Samedi,0
173,1,0,0.5057778750460619,1,gmail.com,Lundi,0
84,2,0,0.6207578417833939,0,gmail.com,Dimanche,0
147,2,0,0.8935998186820111,0,inconnu,Mercredi,0
150,1,0,0.19229266782728072,1,gmail.com,Dimanche,0
99,2,1,0.08700658705606035,0,yahoo.com,Jeudi,0
161,1,0,0.6272119190453525,1,yahoo.com,Mardi,0
112,2,0,0.3941308487726265,0,inconnu,Mardi,0
128,0,0,0.16290269329298857,0,yahoo.com,Mardi,0
127,0,0,0.1170871673548447,0,yahoo.com,Lundi,0
115,0,3,0.5589097868740298,1,outlook.com,Dimanche,0
144,0,0,0.3004705945281956,0,inconnu,Mercredi,0
143,1,0,0.9974263795859779,0,entreprise.ma,Lundi,0
67,3,0,0.405900819330714,1,gmail.com,Vendredi,0
159,1,0,0.21228660876518268,0,entreprise.ma,Mercredi,0
70,2,1,0.6288490451172778,0,entreprise.ma,Jeudi,0
150,0,0,0.2442548896905069,1,outlook.com,Dimanche,0
153,1,2,0.4940860432311611,0,outlook.com,Lundi,0
87,2,1,0.4825761837210074,0,yahoo.com,Mardi,0
107,0,0,0.4535576297157372,1,outlook.com,Mardi,0
86,2,0,0.7960856962695749,0,entreprise.ma,Mardi,0
113,2,0,0.2166130014661839,0,gmail.com,Lundi,0
110,0,1,0.9043073050704701,0,gmail.com,Dimanche,0
143,1,2,0.7913405032135343,1,gmail.com,Lundi,0
159,2,1,0.33312236424332375,0,entreprise.ma,Mardi,0
161,3,0,0.18060250628013852,0,outlook.com,Mardi,0
103,2,1,0.2795350245067413,0,yahoo.com,Mardi,0
113,1,0,0.33263624690907834,0,entreprise.ma,Vendredi,0
69,0,1,0.5569331688070467,0,entreprise.ma,Lundi,0
95,0,1,0.046368168813650135,0,inconnu,Mardi,0
148,2,0,0.9143591298520531,0,gmail.com,Jeudi,0
168,1,0,0.09867485666111098,0,yahoo.com,Mardi,0
82,1,0,0.2792733941000348,0,entreprise.ma,Dimanche,0
102,1,1,0.10928743795296658,0,gmail.com,Lundi,0
119,1,0,0.25667282652566015,0,gmail.com,Jeudi,0
128,1,0,0.8376738186088084,0,yahoo.com,Dimanche,0
95,0,0,0.6151758113832423,0,entreprise.ma,Samedi,0
132,3,0,0.22732322508948066,0,yahoo.com,Samedi,0
105,2,1,0.8717585297993377,0,yahoo.com,Samedi,0
119,2,1,0.8007120592184848,0,yahoo.com,Dimanche,0
136,1,0,0.7536492823215806,1,gmail.com,Lundi,0
120,0,1,0.8476326983857129,0,inconnu,Lundi,0
106,2,1,0.6196496815183151,0,gmail.com,Dimanche,0
116,2,0,0.5014373602112323,1,outlook.com,Lundi,0
117,2,1,0.3739350261713894,0,gmail.com,Mercredi,0
108,3,1,0.22376402040769838,1,yahoo.com,Dimanche,0
112,3,1,0.5574116576468948,1,inconnu,Jeudi,0
167,1,3,0.8894923457140883,0,inconnu,Vendredi,0
136,0,0,0.593981788992325,1,yahoo.com,Vendredi,0
111,0,0,0.9196068617206368,0,gmail.com,Mercredi,0
140,4,0,0.35691736959316356,0,gmail.com,Lundi,0
109,2,0,0.6951379725274976,0,gmail.com,Vendredi,0
155,2,0,0.6486654724626412,0,outlook.com,Jeudi,0
131,2,0,0.6704338440627419,0,yahoo.com,Dimanche,0
116,1,1,0.6450420122407926,0,entreprise.ma,Mardi,0
133,0,1,0.22165467493711677,1,entreprise.ma,Dimanche,0
72,4,0,0.14359089828314897,0,gmail.com,Jeudi,0
86,3,0,0.9786282562320586,0,entreprise.ma,Lundi,0
84,4,0,0.0452951288425012,0,entreprise.ma,Jeudi,0
124,2,1,0.4677364870282703,0,outlook.com,Samedi,0
171,2,0,0.4250803171418619,0,inconnu,Lundi,0
186,1,1,0.36001895821507623,1,entreprise.ma,Jeudi,0
139,2,1,0.7819838535767095,0,outlook.com,Mercredi,0
135,1,2,0.7453502883125159,0,inconnu,Dimanche,0
65,4,0,0.9052249235299403,0,outlook.com,Jeudi,0
103,2,0,0.3954875261869222,0,yahoo.com,Dimanche,0
96,4,1,0.5641795279294597,0,yahoo.com,Samedi,0
101,1,0,0.8923070473421206,0,banque.ma,Vendredi,0
114,1,1,0.9938480628553844,0,gmail.com,Mardi,0
105,0,0,0.9692943623653549,0,yahoo.com,Mercredi,0
60,0,1,0.7178438712687342,1,yahoo.com,Jeudi,0
142,0,0,0.1432275578101796,1,outlook.com,Lundi,0
87,3,2,0.023186011793026595,0,outlook.com,Mercredi,0
127,2,1,0.8252183564029418,1,yahoo.com,Vendredi,0
182,2,0,0.8409420244918254,1,gmail.com,Mardi,0
92,2,0,0.7463609082634696,0,banque.ma,Samedi,0
44,0,0,0.2799234859992201,0,outlook.com,Mardi,0
111,0,2,0.6398178595985267,0,banque.ma,Jeudi,0
153,1,2,0.31624844181527423,0,gmail.com,Samedi,0
178,1,1,0.4506482461009247,0,outlook.com,Vendredi,0
83,2,1,0.3824350849805105,0,entreprise.ma,Vendredi,0
134,1,1,0.9136400867900556,0,yahoo.com,Mardi,0
106,1,1,0.23415733074387557,0,entreprise.ma,Mardi,0
116,0,2,0.5776109045737502,0,gmail.com,Vendredi,0
199,3,0,0.36098152903385916,0,outlook.com,Dimanche,0
74,2,2,0.6630711119142257,0,outlook.com,Mardi,1
127,3,1,0.564563141177475,0,yahoo.com,Lundi,0
134,2,0,0.9239776813659405,0,outlook.com,Mardi,0
152,1,0,0.10161215170121318,1,gmail.com,Lundi,0
122,1,1,0.2206408397567634,0,outlook.com,Samedi,0
129,3,1,0.7663479638310559,0,gmail.com,Mardi,0
108,3,2,0.3687868398948434,0,yahoo.com,Mercredi,0
128,0,0,0.16578378622872392,0,gmail.com,Mercredi,0
109,2,3,0.5033212592453877,0,yahoo.com,Dimanche,0
138,2,1,0.6521420616113862,0,outlook.com,Dimanche,0
108,0,0,0.04482671415349859,0,entreprise.ma,Samedi,0
131,2,1,0.2916218893674447,0,yahoo.com,Samedi,0
119,3,0,0.8094225376960429,0,gmail.com,Dimanche,0
153,1,0,0.5202445666101942,0,yahoo.com,Mercredi,0
118,2,1,0.03537921517331999,1,outlook.com,Samedi,0
66,3,0,0.28195100527470085,0,gmail.com,Lundi,0
157,2,2,0.6391406559794214,0,yahoo.com,Dimanche,0
92,1,0,0.19935946957802475,1,outlook.com,Lundi,0
